0.001	36.929420926866264-12.836988451615275*I
0.0010023052380778994	36.84511400662581-12.807682631638809*I
0.0010046157902783945	36.76102114038794-12.778451218698523*I
0.0010069316688518044	36.67714195517668-12.749294083144726*I
0.0010092528860766844	36.59347605408446-12.72021108700889*I
0.0010115794542598982	36.51002301597812-12.691202083901453*I
0.0010139113857366789	36.4267823952025-12.662266918908802*I
0.001016248692870696	36.34375372128112-12.633405428489212*I
0.001018591388054117	36.26093649861412-12.604617440367859*I
0.0010209394837076798	36.17833020617355-12.575902773430883*I
0.0010232929922807535	36.09593429719568-12.547261237618452*I
0.0010256519262514079	36.01374819887074-12.518692633816894*I
0.0010280162981264735	35.931771312029674-12.490196753749828*I
0.001030386120441616	35.85000301082804-12.461773379868275*I
0.001032761405761397	35.76844264242728-12.433422285239864*I
0.0010351421666793441	35.68708952667257-12.405143233436851*I
0.0010375284158180126	35.605942955768334-12.376935978423326*I
0.001039920165829059	35.52500219395042-12.348800264441264*I
0.0010423174293933035	35.444105421484934-12.320679841541349*I
0.0010447202192208004	35.363260615680254-12.292577482705479*I
0.0010471285480508996	35.282618215891915-12.264545481964294*I
0.001049542428652322	35.20217812742053-12.236583806399464*I
0.0010519618738232225	35.12194023642814-12.208692416439922*I
0.0010543868963912592	35.04190440969347-12.180871265776794*I
0.0010568175092136585	34.96207049436522-12.153120301277633*I
0.0010592537251772887	34.882438317712385-12.12543946289964*I
0.001061695557198724	34.80300768687328-12.097828683602415*I
0.0010641430182243164	34.72377838860129-12.07028788925957*I
0.001066596121230258	34.64475018900886-12.042816998569759*I
0.0010690548792226576	34.56592283330895-12.015415922966787*I
0.001071519305237606	34.48729604555391-11.988084566528842*I
0.0010739894123412452	34.408869528372165-11.960822825886979*I
0.001076465213629835	34.33064296270269-11.9336305901328*I
0.0010789467222298286	34.25261600752638-11.906507740725099*I
0.0010814339512979375	34.17478829959562-11.879454151395839*I
0.0010839269140212038	34.097159453160906-11.85246968805513*I
0.0010864256236170656	34.019729059695344-11.825554208695465*I
0.0010889300933334333	33.9424966876163-11.79870756329496*I
0.001091440336448756	33.86546188200464-11.771929593719761*I
0.0010939563662720941	33.78862416432134-11.745220133625539*I
0.0010964781961431851	33.71198303212181-11.718579008358166*I
0.0010990058394325208	33.63553795876703-11.692006034853343*I
0.0011015393095414145	33.55928839313252-11.665501021535386*I
0.0011040786199020736	33.48323375931456-11.639063768215156*I
0.0011066237839776664	33.40737345633372-11.612694065986963*I
0.0011091748152624009	33.33170685783548-11.586391697124519*I
0.0011117317272815908	33.25623331178853-11.560156434976058*I
0.0011142945335917303	33.180952140179976-11.533988043858397*I
0.001116863247780561	33.105862638708146-11.50788627895013*I
0.0011194378834671515	33.03096407647205-11.481850886183713*I
0.001122018454301963	32.95625569565875-11.45588160213676*I
0.0011246049739669268	32.88173671122721-11.429978153922173*I
0.0011271974561755105	32.8074063105899-11.404140259077442*I
0.0011297959146727976	32.73326365329101-11.378367625452814*I
0.0011324003632355566	32.65930787068225-11.352659951098564*I
0.0011350108156723154	32.58553806559511-11.327016924151112*I
0.0011376272858234309	32.51195331201101-11.301438222718325*I
0.0011402497875611685	32.43855265472764-11.275923514763557*I
0.0011428783347897712	32.36533510902274-11.250472457988776*I
0.0011455129414455361	32.29229966031502-11.225084699716689*I
0.0011481536214968829	32.21944526382168-11.199759876771687*I
0.0011508003889444357	32.14677084421304-11.174497615359801*I
0.0011534532578210918	32.07427529526385-11.149297530947505*I
0.0011561122421920992	32.001957479502025-11.124159228139588*I
0.0011587773561551262	31.929816227853866-11.099082300555848*I
0.0011614486138403425	31.857850339285843-11.074066330706566*I
0.0011641260294104909	31.786058580443836-11.049110889867103*I
0.001166809617060963	31.71443968528856-11.024215537951177*I
0.001169499391019871	31.642645976894546-10.999259419430452*I
0.0011721953655481304	31.570694984145405-10.97424862749759*I
0.001174897554939529	31.4989106534893-10.949295768760264*I
0.0011776059735208078	31.42729321093927-10.924400921782576*I
0.0011803206356517297	31.355842870563578-10.899564160976519*I
0.0011830415557251646	31.284559834319207-10.8747855565441*I
0.0011857687481671595	31.213444291883903-10.85006517441896*I
0.001188502227437019	31.14249642048644-10.82540307620736*I
0.0011912420080273751	31.0717163847357-10.800799319128782*I
0.0011939881044642732	31.001104336447504-10.776253955955728*I
0.0011967405313072432	30.93066041447016-10.751767034953081*I
0.0011994993031493794	30.860384744508494-10.727338599816935*I
0.001202264434617413	30.790277438945875-10.702968689612725*I
0.0012050359403717973	30.720338596664686-10.67865733871283*I
0.0012078138351067798	30.650568302865235-10.654404576733619*I
0.001210598133550483	30.580966628882702-10.630210428471823*I
0.0012133888504649774	30.51153363200279-10.606074913840452*I
0.001216186000646368	30.442269355274863-10.581998047803838*I
0.001218989598924866	30.373173827324326-10.557979840312422*I
0.0012217996601648724	30.304247062162336-10.534020296236605*I
0.001224616199265049	30.23548905899445-10.510119415300231*I
0.0012274392311584072	30.166899802026848-10.48627719201323*I
0.0012302687708123812	30.098479260271265-10.462493615603812*I
0.0012331048332289095	30.0302273873478-10.43876866994992*I
0.0012359474334445108	29.962144121285924-10.415102333510056*I
0.001238796586530369	29.89422938432377-10.391494579253518*I
0.0012416523075924107	29.82648308270531-10.367945374589896*I
0.0012445146117713857	29.758905106475922-10.344454681298005*I
0.0012473835142429433	29.69149532927596-10.321022455454129*I
0.0012502590302177201	29.62425360813212-10.297648647359505*I
0.0012531411749414157	29.55717978324734-10.274333201467279*I
0.0012560299636948755	29.490273677788505-10.25107605630872*I
0.0012589254117941675	29.423535097672136-10.227877144418724*I
0.0012618275345906706	29.356963831348253-10.204736392260667*I
0.0012647363474711508	29.290559649582057-10.181653720150543*I
0.0012676518658578462	29.224322305233816-10.158629042180426*I
0.001270574105208542	29.158251533036598-10.135662266141217*I
0.0012735030810166615	29.092347049371913-10.11275329344466*I
0.0012764388088113434	29.026608552043335-10.089902019044645*I
0.0012793813041575253	28.961035720048077-10.067108331357804*I
0.0012823305826560219	28.89562821334663-10.044372112183444*I
0.0012852866599436154	28.830385672629802-10.02169323662256*I
0.0012882495516931337	28.76530771908407-9.999071572996268*I
0.0012912192736135347	28.700393954154737-9.976506982763484*I
0.0012941958414499862	28.635643959306744-9.953999320437777*I
0.0012971792709839558	28.57105729578335-9.93154843350348*I
0.00130016957803329	28.50663350436274-9.909154162331086*I
0.0013031667784523	28.442372105112227-9.886816340091817*I
0.0013061708881318419	28.37827259714048-9.864534792671481*I
0.001309181922999407	28.31433445834714-9.842309338583444*I
0.0013121998990192028	28.25046067588464-9.820106255316693*I
0.001315224832192239	28.18665593754123-9.797927172387267*I
0.0013182567385564075	28.123010258542713-9.775803379871885*I
0.001321295634186575	28.05952348240015-9.753734823373629*I
0.0013243415351946643	27.99619543642748-9.731721442865323*I
0.0013273944577297401	27.93302593153822-9.709763172618857*I
0.0013304544179780914	27.87001476204012-9.687859941133809*I
0.001333521432163324	27.807161705427685-9.666011671065334*I
0.0013365955165464418	27.744466522173223-9.64421827915152*I
0.0013396766874259345	27.681928955515733-9.622479676140003*I
0.0013427649611378642	27.619548731247857-9.600795766713919*I
0.0013458603540559483	27.55732555750087-9.579166449417157*I
0.0013489628825916532	27.495259124527827-9.557591616578977*I
0.0013520725631942778	27.43334910448433-9.536071154237812*I
0.0013551894123510365	27.371595151208055-9.514604942064624*I
0.001358313446587154	27.309996899995234-9.493192853285201*I
0.0013614446824659497	27.24855396737605-9.4718347546021*I
0.001364583136588924	27.187265950887326-9.450530506115609*I
0.0013677288255958494	27.126132428843466-9.429279961244143*I
0.0013708817661648536	27.065152960105266-9.408082966643873*I
0.0013740419750125148	27.004327083846462-9.386939362127572*I
0.0013772094688939472	26.94365431931828-9.365848980582781*I
0.0013803842646028853	26.88313416561201-9.344811647889264*I
0.001383566378971781	26.822766101418917-9.323827182835567*I
0.0013867558288718882	26.762549584788573-9.302895397034998*I
0.0013899526312133527	26.702484052884667-9.28201609484075*I
0.0013931568029453036	26.64256892173852-9.261189073260226*I
0.0013963683610559376	26.58280358600078-9.240414121868717*I
0.0013995873225726178	26.52318741869035-9.219691022722127*I
0.0014028137045619575	26.463719770941342-9.199019550269025*I
0.0014060475241299143	26.404399971747882-9.178399471261923*I
0.0014092887984218747	26.345227327706414-9.157830544667698*I
0.001412537544622754	26.286201122755422-9.137312521577135*I
0.001415793779957081	26.227320617913502-9.116845145113858*I
0.0014190575216890926	26.16858505101444-9.09642815034225*I
0.0014223287871228199	26.109993636440265-9.076061264174662*I
0.001425607593602188	26.05154556485172-9.055744205277712*I
0.0014288939585111022	25.99324000291646-9.035476683977823*I
0.001432187899273544	25.935076093034688-9.015258402165829*I
0.001435489433353656	25.87705295306257-8.995089053200852*I
0.0014387985782558451	25.81916967603273-8.974968321813126*I
0.0014421153515248681	25.761425329872804-8.95489588400618*I
0.001445439770745928	25.703818957121015-8.93487140695796*I
0.0014487718535447617	25.646349574639576-8.9148945489212*I
0.001452111617587742	25.5890161733253-8.894964959122847*I
0.0014554590805819655	25.53181771781761-8.87508227766254*I
0.001458814260275349	25.474753146204197-8.855246135410312*I
0.0014621771744567182	25.417821369723967-8.83545615390332*I
0.0014655478409559112	25.361021272467084-8.81571194524158*I
0.0014689262776438662	25.304351711072844-8.796013111982953*I
0.0014723125024327193	25.247478252674846-8.776243402349424*I
0.0014757065332758946	25.19041784527792-8.756408707615126*I
0.0014791083881682072	25.133482255662223-8.736617400629024*I
0.001482518085145953	25.07667179249613-8.716869588686933*I
0.0014859356422870075	25.019986757199195-8.697165376564918*I
0.0014893610777109154	24.963427443832813-8.67750486648128*I
0.001492794409578996	24.906994138989862-8.657888158058203*I
0.0014962356560944327	24.850687121683215-8.638315348282989*I
0.0014996848355023741	24.794506663233292-8.618786531468983*I
0.0015031419660900224	24.738453027154456-8.599301799216072*I
0.0015066070661867417	24.682526469040138-8.579861240370757*I
0.0015100801541641478	24.626727236447124-8.560464940985938*I
0.0015135612484362087	24.57105556877856-8.541112984280232*I
0.0015170503674593369	24.515511697165945-8.521805450596961*I
0.0015205475297324954	24.46009584434979-8.502542417362669*I
0.0015240527537972906	24.40480822455923-8.483323959045268*I
0.0015275660582380732	24.349649043390574-8.464150147111829*I
0.0015310874616820303	24.294618497684635-8.445021049985929*I
0.0015346169827992941	24.239716775402744-8.42593673300457*I
0.0015381546403030342	24.18494405550169-8.406897258374684*I
0.00154170045294956	24.130300507807476-8.387902685129276*I
0.0015452544395384142	24.075786292887972-8.368953069083132*I
0.0015488166189124811	24.021401561924012-8.35004846278803*I
0.0015523870099580816	23.967146456579567-8.331188915487594*I
0.001555965631605075	23.913021108870574-8.312374473071724*I
0.0015595525028269538	23.859025641032677-8.293605178030589*I
0.0015631476426409539	23.80516016538727-8.274881069408083*I
0.0015667510701081486	23.75142478420684-8.256202182755016*I
0.0015703628043335532	23.697819589578586-8.2375685500817*I
0.0015739828644662198	23.644344663267123-8.218980199810229*I
0.0015776112696993484	23.591000076575334-8.200437156726103*I
