0.30    0.64e-7
0.37    0.49e-7
0.47    0.66e-7
0.52    0.25e-7
0.59    0.27e-7
0.66    0.13e-7
0.75    0.13e-7
0.85    -0.16e-7
0.98    -0.12e-7
1.15    -0.47e-7
1.37    -0.42e-7
1.60    -0.29e-7
1.90    -0.04e-7
2.30    -0.24e-7
2.91    -0.42e-7
3.71    -0.40e-7
4.94    -0.72e-7
6.82    -0.47e-7
10.0    -0.42e-7
16.0    -0.53e-7
62.4    -0.28e-7
225.    -0.46e-7

