0.30    0.32e-7
0.37    0.19e-7
0.46    -0.13e-7
0.52    0.18e-7
0.60    0.13e-7
0.65    -0.08e-7
0.75    0.06e-7
0.85    -0.16e-7
0.97    0.15e-7
1.13    -0.12e-7
1.35    -0.30e-7
1.58    -0.22e-7
2.36    -0.22e-7
2.94    -0.13e-7
3.75    -0.08e-7
4.95    0.11e-7
6.83    0.27e-7
9.92    0.14e-7
15.44   0.09e-7
28.3    0.09e-7
62.0    0.50e-7
225.    0.44e-7
